UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
1478641501,11-08-2016 00:00,11:45:01,63,30.42,54,318.27,5.62,06:27:00,17:45:00,875.68
1478641202,11-08-2016 00:00,11:40:02,62,30.43,58,352.69,7.87,06:27:00,17:45:00,894.66
1478640902,11-08-2016 00:00,11:35:02,62,30.43,56,359.92,4.5,06:27:00,17:45:00,865.53
1478640601,11-08-2016 00:00,11:30:01,61,30.43,56,327.43,6.75,06:27:00,17:45:00,879.57
1478640305,11-08-2016 00:00,11:25:05,60,30.43,58,336.47,2.25,06:27:00,17:45:00,872.46
1478640002,11-08-2016 00:00,11:20:02,60,30.43,59,337.29,6.75,06:27:00,17:45:00,877.06
1478639702,11-08-2016 00:00,11:15:02,60,30.43,59,309.17,4.5,06:27:00,17:45:00,878.11
1478639401,11-08-2016 00:00,11:10:01,60,30.43,62,359.93,5.62,06:27:00,17:45:00,864.44
1478639101,11-08-2016 00:00,11:05:01,60,30.44,60,0.13,2.25,06:27:00,17:45:00,858.47
1478638802,11-08-2016 00:00,11:00:02,60,30.44,60,339.03,4.5,06:27:00,17:45:00,847.64
1478638505,11-08-2016 00:00,10:55:05,60,30.44,61,76.15,3.37,06:27:00,17:45:00,833.46
1478638201,11-08-2016 00:00,10:50:01,59,30.44,63,18.86,9,06:27:00,17:45:00,803.12
1478637903,11-08-2016 00:00,10:45:03,59,30.44,62,9.8,3.37,06:27:00,17:45:00,762.26
1478637603,11-08-2016 00:00,10:40:03,59,30.44,60,336.47,6.75,06:27:00,17:45:00,803.14
1478637307,11-08-2016 00:00,10:35:07,59,30.44,61,102.92,5.62,06:27:00,17:45:00,784.52
1478637001,11-08-2016 00:00,10:30:01,59,30.44,61,17.51,2.25,06:27:00,17:45:00,783.63
1478636702,11-08-2016 00:00,10:25:02,60,30.45,58,8.71,5.62,06:27:00,17:45:00,787.87
1478636404,11-08-2016 00:00,10:20:04,59,30.44,55,23.33,2.25,06:27:00,17:45:00,799.48
1478636102,11-08-2016 00:00,10:15:02,59,30.44,54,0.19,3.37,06:27:00,17:45:00,780.53
1478635802,11-08-2016 00:00,10:10:02,59,30.45,54,359.93,2.25,06:27:00,17:45:00,752.33
1478635501,11-08-2016 00:00,10:05:01,58,30.45,50,12.56,1.12,06:27:00,17:45:00,747.62
1478635201,11-08-2016 00:00,10:00:01,58,30.45,52,17.76,5.62,06:27:00,17:45:00,744.41
1478634902,11-08-2016 00:00,09:55:02,58,30.45,54,0.1,3.37,06:27:00,17:45:00,744.17
1478634602,11-08-2016 00:00,09:50:02,57,30.45,59,359.93,5.62,06:27:00,17:45:00,724.35
1478634301,11-08-2016 00:00,09:45:01,57,30.45,63,5.57,4.5,06:27:00,17:45:00,711.79
1478634001,11-08-2016 00:00,09:40:01,57,30.45,65,0.1,4.5,06:27:00,17:45:00,696.62
1478633703,11-08-2016 00:00,09:35:03,57,30.45,65,336.49,4.5,06:27:00,17:45:00,680.46
1478633402,11-08-2016 00:00,09:30:02,57,30.45,71,40.73,4.5,06:27:00,17:45:00,668.9
1478633101,11-08-2016 00:00,09:25:01,57,30.45,72,44.4,5.62,06:27:00,17:45:00,650.09
1478632802,11-08-2016 00:00,09:20:02,57,30.45,64,24.34,2.25,06:27:00,17:45:00,590.36
1478632504,11-08-2016 00:00,09:15:04,58,30.45,60,22.49,3.37,06:27:00,17:45:00,622.4
1478632202,11-08-2016 00:00,09:10:02,57,30.45,47,357.58,1.12,06:27:00,17:45:00,588.73
1478631902,11-08-2016 00:00,09:05:02,57,30.45,53,8.44,2.25,06:27:00,17:45:00,581.21
1478631602,11-08-2016 00:00,09:00:02,58,30.44,51,0.15,2.25,06:27:00,17:45:00,565.37
1478631302,11-08-2016 00:00,08:55:02,58,30.44,61,2.02,2.25,06:27:00,17:45:00,552.81
1478631001,11-08-2016 00:00,08:50:01,58,30.44,54,21.2,2.25,06:27:00,17:45:00,533.46
1478630701,11-08-2016 00:00,08:45:01,58,30.44,50,11.42,2.25,06:27:00,17:45:00,519.03
1478630404,11-08-2016 00:00,08:40:04,58,30.44,42,34.07,3.37,06:27:00,17:45:00,504.36
1478630102,11-08-2016 00:00,08:35:02,57,30.44,31,334.27,3.37,06:27:00,17:45:00,480.47
1478629801,11-08-2016 00:00,08:30:01,57,30.44,29,247.97,1.12,06:27:00,17:45:00,465.83
1478629502,11-08-2016 00:00,08:25:02,57,30.44,30,244.78,1.12,06:27:00,17:45:00,452.38
1478629202,11-08-2016 00:00,08:20:02,56,30.44,31,177.92,1.12,06:27:00,17:45:00,429.72
1478628904,11-08-2016 00:00,08:15:04,55,30.44,32,177.92,1.12,06:27:00,17:45:00,406.74
1478628604,11-08-2016 00:00,08:10:04,53,30.43,33,177.93,1.12,06:27:00,17:45:00,368.96
1478628302,11-08-2016 00:00,08:05:02,52,30.43,35,177.93,0,06:27:00,17:45:00,354.88
1478628002,11-08-2016 00:00,08:00:02,51,30.43,34,177.93,0,06:27:00,17:45:00,334.9
1478627702,11-08-2016 00:00,07:55:02,50,30.43,34,177.93,0,06:27:00,17:45:00,314
1478627404,11-08-2016 00:00,07:50:04,49,30.44,33,177.92,1.12,06:27:00,17:45:00,286.68
1478627101,11-08-2016 00:00,07:45:01,48,30.43,32,177.92,2.25,06:27:00,17:45:00,271.72
1478626805,11-08-2016 00:00,07:40:05,48,30.43,34,177.9,3.37,06:27:00,17:45:00,153.7
1478626502,11-08-2016 00:00,07:35:02,47,30.43,35,177.88,3.37,06:27:00,17:45:00,47.8
1478626201,11-08-2016 00:00,07:30:01,47,30.43,36,177.87,3.37,06:27:00,17:45:00,42.67
1478625901,11-08-2016 00:00,07:25:01,47,30.43,35,177.87,3.37,06:27:00,17:45:00,40.69
1478625602,11-08-2016 00:00,07:20:02,47,30.42,36,173.58,3.37,06:27:00,17:45:00,38.56
1478625302,11-08-2016 00:00,07:15:02,46,30.42,35,173.58,2.25,06:27:00,17:45:00,35.97
1478625001,11-08-2016 00:00,07:10:01,46,30.42,34,173.58,2.25,06:27:00,17:45:00,33.64
1478624701,11-08-2016 00:00,07:05:01,45,30.42,34,171.31,3.37,06:27:00,17:45:00,31.48
1478624402,11-08-2016 00:00,07:00:02,45,30.42,36,180.75,4.5,06:27:00,17:45:00,29.04
1478624102,11-08-2016 00:00,06:55:02,45,30.42,37,186.45,5.62,06:27:00,17:45:00,26.34
1478623801,11-08-2016 00:00,06:50:01,45,30.42,38,184.87,5.62,06:27:00,17:45:00,23.39
1478623501,11-08-2016 00:00,06:45:01,44,30.42,38,183.18,6.75,06:27:00,17:45:00,20.24
1478623202,11-08-2016 00:00,06:40:02,44,30.42,40,182.65,6.75,06:27:00,17:45:00,16.95
1478622903,11-08-2016 00:00,06:35:03,44,30.41,41,177.15,6.75,06:27:00,17:45:00,12.95
1478622601,11-08-2016 00:00,06:30:01,44,30.41,40,176.83,6.75,06:27:00,17:45:00,8.41
1478622301,11-08-2016 00:00,06:25:01,44,30.41,40,178.3,7.87,06:27:00,17:45:00,5.07
1478622001,11-08-2016 00:00,06:20:01,44,30.41,39,178.61,6.75,06:27:00,17:45:00,3.22
1478621701,11-08-2016 00:00,06:15:01,45,30.41,39,180.23,6.75,06:27:00,17:45:00,1.67
1478621402,11-08-2016 00:00,06:10:02,45,30.41,39,180.71,5.62,06:27:00,17:45:00,1.22
1478621102,11-08-2016 00:00,06:05:02,45,30.41,39,175.2,4.5,06:27:00,17:45:00,1.23
1478620804,11-08-2016 00:00,06:00:04,44,30.41,40,181.02,4.5,06:27:00,17:45:00,1.22
1478620503,11-08-2016 00:00,05:55:03,44,30.41,41,179.35,5.62,06:27:00,17:45:00,1.19
1478620202,11-08-2016 00:00,05:50:02,44,30.41,41,179.49,4.5,06:27:00,17:45:00,1.22
1478619902,11-08-2016 00:00,05:45:02,44,30.4,41,176.54,7.87,06:27:00,17:45:00,1.2
1478619601,11-08-2016 00:00,05:40:01,44,30.4,41,176.11,7.87,06:27:00,17:45:00,1.19
1478619301,11-08-2016 00:00,05:35:01,44,30.4,41,179.11,7.87,06:27:00,17:45:00,1.25
1478619001,11-08-2016 00:00,05:30:01,44,30.4,43,178.63,9,06:27:00,17:45:00,1.24
1478618703,11-08-2016 00:00,05:25:03,44,30.4,45,176.08,7.87,06:27:00,17:45:00,1.18
1478618405,11-08-2016 00:00,05:20:05,44,30.4,46,180.18,7.87,06:27:00,17:45:00,1.23
1478618101,11-08-2016 00:00,05:15:01,44,30.4,46,179.73,9,06:27:00,17:45:00,1.2
1478617802,11-08-2016 00:00,05:10:02,43,30.4,47,179.46,7.87,06:27:00,17:45:00,1.22
1478617502,11-08-2016 00:00,05:05:02,43,30.4,45,178.86,7.87,06:27:00,17:45:00,1.23
1478617202,11-08-2016 00:00,05:00:02,44,30.4,44,185.11,5.62,06:27:00,17:45:00,1.22
1478616904,11-08-2016 00:00,04:55:04,44,30.4,43,179.9,3.37,06:27:00,17:45:00,1.19
1478616607,11-08-2016 00:00,04:50:07,44,30.4,43,168.8,4.5,06:27:00,17:45:00,1.2
1478616301,11-08-2016 00:00,04:45:01,44,30.39,42,176.84,5.62,06:27:00,17:45:00,1.2
1478616002,11-08-2016 00:00,04:40:02,44,30.39,42,178.53,5.62,06:27:00,17:45:00,1.22
1478615701,11-08-2016 00:00,04:35:01,44,30.39,42,176.89,5.62,06:27:00,17:45:00,1.19
1478615401,11-08-2016 00:00,04:30:01,44,30.39,42,179.52,6.75,06:27:00,17:45:00,1.2
1478615101,11-08-2016 00:00,04:25:01,44,30.39,42,179.08,5.62,06:27:00,17:45:00,1.21
1478614802,11-08-2016 00:00,04:20:02,44,30.39,42,172.71,2.25,06:27:00,17:45:00,1.23
1478614502,11-08-2016 00:00,04:15:02,44,30.39,42,181.02,4.5,06:27:00,17:45:00,1.24
1478614202,11-08-2016 00:00,04:10:02,44,30.39,42,179.55,3.37,06:27:00,17:45:00,1.2
1478613901,11-08-2016 00:00,04:05:01,44,30.39,43,179.77,5.62,06:27:00,17:45:00,1.2
1478613602,11-08-2016 00:00,04:00:02,44,30.39,42,174,5.62,06:27:00,17:45:00,1.23
1478613305,11-08-2016 00:00,03:55:05,44,30.39,43,174.49,4.5,06:27:00,17:45:00,1.21
1478613001,11-08-2016 00:00,03:50:01,44,30.39,42,177.36,5.62,06:27:00,17:45:00,1.21
1478612701,11-08-2016 00:00,03:45:01,44,30.4,42,192.09,5.62,06:27:00,17:45:00,1.21
1478612402,11-08-2016 00:00,03:40:02,43,30.39,45,185.11,6.75,06:27:00,17:45:00,1.21
1478612108,11-08-2016 00:00,03:35:08,44,30.39,46,169.26,6.75,06:27:00,17:45:00,1.19
1478611802,11-08-2016 00:00,03:30:02,44,30.4,52,171.21,6.75,06:27:00,17:45:00,1.2
1478611501,11-08-2016 00:00,03:25:01,45,30.4,53,176.82,5.62,06:27:00,17:45:00,1.25
1478611203,11-08-2016 00:00,03:20:03,45,30.4,58,142.17,4.5,06:27:00,17:45:00,1.23
1478610902,11-08-2016 00:00,03:15:02,45,30.4,51,167.51,5.62,06:27:00,17:45:00,1.22
1478610602,11-08-2016 00:00,03:10:02,45,30.39,45,155.89,3.37,06:27:00,17:45:00,1.18
1478610302,11-08-2016 00:00,03:05:02,44,30.39,45,85.44,5.62,06:27:00,17:45:00,1.2
1478610006,11-08-2016 00:00,03:00:06,44,30.39,46,138.63,4.5,06:27:00,17:45:00,1.18
1478609703,11-08-2016 00:00,02:55:03,44,30.39,49,165.55,5.62,06:27:00,17:45:00,1.22
1478609401,11-08-2016 00:00,02:50:01,45,30.39,54,154.92,5.62,06:27:00,17:45:00,1.22
1478609101,11-08-2016 00:00,02:45:01,45,30.4,49,162.72,5.62,06:27:00,17:45:00,1.18
1478608802,11-08-2016 00:00,02:40:02,45,30.4,49,162.47,6.75,06:27:00,17:45:00,1.26
1478608502,11-08-2016 00:00,02:35:02,45,30.4,49,163.98,5.62,06:27:00,17:45:00,1.19
1478608202,11-08-2016 00:00,02:30:02,45,30.4,50,178.64,3.37,06:27:00,17:45:00,1.21
1478607901,11-08-2016 00:00,02:25:01,45,30.4,49,165.08,6.75,06:27:00,17:45:00,1.24
1478607604,11-08-2016 00:00,02:20:04,45,30.41,46,163.08,5.62,06:27:00,17:45:00,1.21
1478607302,11-08-2016 00:00,02:15:02,45,30.41,43,158,4.5,06:27:00,17:45:00,1.25
1478607002,11-08-2016 00:00,02:10:02,46,30.41,42,165.4,4.5,06:27:00,17:45:00,1.19
1478606702,11-08-2016 00:00,02:05:02,45,30.41,40,109.97,4.5,06:27:00,17:45:00,1.21
1478606404,11-08-2016 00:00,02:00:04,45,30.41,40,182.85,3.37,06:27:00,17:45:00,1.23
1478606102,11-08-2016 00:00,01:55:02,45,30.41,40,182.88,3.37,06:27:00,17:45:00,1.22
1478605802,11-08-2016 00:00,01:50:02,45,30.41,41,177.03,4.5,06:27:00,17:45:00,1.2
1478605504,11-08-2016 00:00,01:45:04,45,30.42,40,170.95,5.62,06:27:00,17:45:00,1.22
1478605203,11-08-2016 00:00,01:40:03,45,30.42,40,170.82,4.5,06:27:00,17:45:00,1.24
1478604902,11-08-2016 00:00,01:35:02,45,30.42,40,161.25,4.5,06:27:00,17:45:00,1.25
1478604601,11-08-2016 00:00,01:30:01,45,30.42,40,175.9,4.5,06:27:00,17:45:00,1.23
1478604302,11-08-2016 00:00,01:25:02,45,30.42,39,179.41,2.25,06:27:00,17:45:00,1.24
1478604004,11-08-2016 00:00,01:20:04,45,30.42,40,182.79,6.75,06:27:00,17:45:00,1.22
1478603702,11-08-2016 00:00,01:15:02,45,30.42,40,182.09,7.87,06:27:00,17:45:00,1.22
1478603401,11-08-2016 00:00,01:10:01,45,30.42,41,176.28,3.37,06:27:00,17:45:00,1.23
1478603104,11-08-2016 00:00,01:05:04,45,30.42,41,174.84,4.5,06:27:00,17:45:00,1.21
1478602802,11-08-2016 00:00,01:00:02,45,30.42,41,175.3,4.5,06:27:00,17:45:00,1.21
1478602502,11-08-2016 00:00,00:55:02,45,30.42,40,185.67,9,06:27:00,17:45:00,1.18
1478602208,11-08-2016 00:00,00:50:08,45,30.43,41,173.92,7.87,06:27:00,17:45:00,1.23
1478601902,11-08-2016 00:00,00:45:02,45,30.43,41,181.71,9,06:27:00,17:45:00,1.19
1478601601,11-08-2016 00:00,00:40:01,45,30.43,42,175.36,6.75,06:27:00,17:45:00,1.22
1478601302,11-08-2016 00:00,00:35:02,44,30.43,43,179.09,6.75,06:27:00,17:45:00,1.22
1478601003,11-08-2016 00:00,00:30:03,44,30.43,44,171.55,5.62,06:27:00,17:45:00,1.26
1478600707,11-08-2016 00:00,00:25:07,45,30.44,45,165.19,4.5,06:27:00,17:45:00,1.25
1478600405,11-08-2016 00:00,00:20:05,45,30.44,44,170.8,4.5,06:27:00,17:45:00,1.18
1478600102,11-08-2016 00:00,00:15:02,45,30.44,45,176.19,3.37,06:27:00,17:45:00,1.22
1478599804,11-08-2016 00:00,00:10:04,45,30.44,46,177.06,6.75,06:27:00,17:45:00,1.22
1478599504,11-08-2016 00:00,00:05:04,45,30.44,46,173.62,5.62,06:27:00,17:45:00,1.19
1478599202,11-08-2016 00:00,00:00:02,45,30.44,46,172.36,4.5,06:27:00,17:45:00,1.2
1478598902,11-07-2016 00:00,23:55:02,45,30.44,45,159.62,3.37,06:27:00,17:46:00,1.22
1478598601,11-07-2016 00:00,23:50:01,46,30.44,46,178.52,5.62,06:27:00,17:46:00,1.19
1478598301,11-07-2016 00:00,23:45:01,46,30.44,47,163.1,3.37,06:27:00,17:46:00,1.21
1478598001,11-07-2016 00:00,23:40:01,46,30.45,40,194.26,0,06:27:00,17:46:00,1.2
1478597702,11-07-2016 00:00,23:35:02,46,30.45,44,194.2,3.37,06:27:00,17:46:00,1.19
1478597402,11-07-2016 00:00,23:30:02,46,30.45,45,193.92,3.37,06:27:00,17:46:00,1.19
1478597101,11-07-2016 00:00,23:25:01,46,30.45,45,195.17,3.37,06:27:00,17:46:00,1.24
1478596802,11-07-2016 00:00,23:20:02,46,30.44,47,162.82,3.37,06:27:00,17:46:00,1.2
1478596502,11-07-2016 00:00,23:15:02,47,30.44,45,152.51,4.5,06:27:00,17:46:00,1.23
1478596204,11-07-2016 00:00,23:10:04,47,30.45,42,126.06,1.12,06:27:00,17:46:00,1.22
1478595901,11-07-2016 00:00,23:05:01,46,30.45,46,99.51,2.25,06:27:00,17:46:00,1.25
1478595604,11-07-2016 00:00,23:00:04,45,30.45,49,120.14,4.5,06:27:00,17:46:00,1.24
1478595301,11-07-2016 00:00,22:55:01,45,30.45,49,155.96,7.87,06:27:00,17:46:00,1.24
1478595004,11-07-2016 00:00,22:50:04,45,30.45,54,170.2,5.62,06:27:00,17:46:00,1.22
1478594708,11-07-2016 00:00,22:45:08,45,30.45,54,168.83,5.62,06:27:00,17:46:00,1.23
1478594402,11-07-2016 00:00,22:40:02,45,30.45,53,154.1,5.62,06:27:00,17:46:00,1.21
1478594102,11-07-2016 00:00,22:35:02,46,30.45,51,169.9,6.75,06:27:00,17:46:00,1.19
1478593803,11-07-2016 00:00,22:30:03,46,30.45,51,178.34,5.62,06:27:00,17:46:00,1.22
1478593504,11-07-2016 00:00,22:25:04,46,30.45,49,168.17,5.62,06:27:00,17:46:00,1.22
1478593201,11-07-2016 00:00,22:20:01,47,30.45,51,156.24,3.37,06:27:00,17:46:00,1.22
1478592901,11-07-2016 00:00,22:15:01,47,30.45,53,168.01,5.62,06:27:00,17:46:00,1.2
1478592603,11-07-2016 00:00,22:10:03,47,30.46,52,119.92,1.12,06:27:00,17:46:00,1.21
1478592302,11-07-2016 00:00,22:05:02,47,30.45,51,119.5,3.37,06:27:00,17:46:00,1.22
1478592002,11-07-2016 00:00,22:00:02,47,30.45,50,181.92,3.37,06:27:00,17:46:00,1.22
1478591701,11-07-2016 00:00,21:55:01,47,30.44,50,158.23,2.25,06:27:00,17:46:00,1.21
1478591404,11-07-2016 00:00,21:50:04,47,30.44,52,157.49,3.37,06:27:00,17:46:00,1.23
1478591102,11-07-2016 00:00,21:45:02,46,30.45,48,207.93,1.12,06:27:00,17:46:00,1.21
1478590802,11-07-2016 00:00,21:40:02,46,30.45,53,179.76,2.25,06:27:00,17:46:00,1.24
1478590505,11-07-2016 00:00,21:35:05,46,30.44,50,177.92,7.87,06:27:00,17:46:00,1.22
1478590202,11-07-2016 00:00,21:30:02,46,30.45,57,192.27,7.87,06:27:00,17:46:00,1.25
1478589904,11-07-2016 00:00,21:25:04,45,30.45,62,187.7,7.87,06:27:00,17:46:00,1.19
1478589601,11-07-2016 00:00,21:20:01,46,30.45,61,182.51,4.5,06:27:00,17:46:00,1.23
1478589301,11-07-2016 00:00,21:15:01,45,30.45,58,137.09,5.62,06:27:00,17:46:00,1.26
1478589002,11-07-2016 00:00,21:10:02,45,30.45,53,165.05,4.5,06:27:00,17:46:00,1.22
1478588703,11-07-2016 00:00,21:05:03,45,30.45,52,163.12,5.62,06:27:00,17:46:00,1.19
1478588404,11-07-2016 00:00,21:00:04,46,30.45,52,172.79,7.87,06:27:00,17:46:00,1.21
1478588102,11-07-2016 00:00,20:55:02,46,30.46,51,172.31,5.62,06:27:00,17:46:00,1.22
1478587802,11-07-2016 00:00,20:50:02,46,30.46,51,158.51,4.5,06:27:00,17:46:00,1.22
1478587502,11-07-2016 00:00,20:45:02,46,30.46,51,122.72,5.62,06:27:00,17:46:00,1.2
1478587202,11-07-2016 00:00,20:40:02,46,30.45,51,163.44,3.37,06:27:00,17:46:00,1.26
1478586902,11-07-2016 00:00,20:35:02,47,30.45,51,154.1,4.5,06:27:00,17:46:00,1.22
1478586604,11-07-2016 00:00,20:30:04,47,30.45,53,172.93,6.75,06:27:00,17:46:00,1.23
1478586302,11-07-2016 00:00,20:25:02,47,30.45,53,167.26,6.75,06:27:00,17:46:00,1.25
1478586005,11-07-2016 00:00,20:20:05,48,30.45,53,124.14,5.62,06:27:00,17:46:00,1.21
1478585704,11-07-2016 00:00,20:15:04,48,30.45,52,106.97,2.25,06:27:00,17:46:00,1.22
1478585401,11-07-2016 00:00,20:10:01,49,30.44,53,82.36,4.5,06:27:00,17:46:00,1.22
1478585104,11-07-2016 00:00,20:05:04,50,30.44,56,91.97,4.5,06:27:00,17:46:00,1.19
1478584806,11-07-2016 00:00,20:00:06,50,30.43,74,92.75,4.5,06:27:00,17:46:00,1.22
1478584502,11-07-2016 00:00,19:55:02,49,30.43,68,166.98,0,06:27:00,17:46:00,1.21
1478584202,11-07-2016 00:00,19:50:02,50,30.43,71,166.98,2.25,06:27:00,17:46:00,1.22
1478583901,11-07-2016 00:00,19:45:01,50,30.43,72,166.98,3.37,06:27:00,17:46:00,1.21
1478583605,11-07-2016 00:00,19:40:05,49,30.42,73,166.98,2.25,06:27:00,17:46:00,1.24
1478583302,11-07-2016 00:00,19:35:02,48,30.42,73,166.99,1.12,06:27:00,17:46:00,1.24
1478583004,11-07-2016 00:00,19:30:04,48,30.42,75,173.57,2.25,06:27:00,17:46:00,1.21
1478582701,11-07-2016 00:00,19:25:01,48,30.42,75,167.65,4.5,06:27:00,17:46:00,1.23
1478582405,11-07-2016 00:00,19:20:05,48,30.42,74,174.51,5.62,06:27:00,17:46:00,1.23
1478582102,11-07-2016 00:00,19:15:02,48,30.42,71,190.75,5.62,06:27:00,17:46:00,1.22
1478581803,11-07-2016 00:00,19:10:03,48,30.42,75,217.66,2.25,06:27:00,17:46:00,1.25
1478581501,11-07-2016 00:00,19:05:01,49,30.42,85,129.69,2.25,06:27:00,17:46:00,1.24
1478581202,11-07-2016 00:00,19:00:02,50,30.42,84,41.9,2.25,06:27:00,17:46:00,1.24
1478580905,11-07-2016 00:00,18:55:05,50,30.43,85,41.89,2.25,06:27:00,17:46:00,1.24
1478580603,11-07-2016 00:00,18:50:03,50,30.43,85,41.88,0,06:27:00,17:46:00,1.26
1478580303,11-07-2016 00:00,18:45:03,50,30.43,86,41.89,1.12,06:27:00,17:46:00,1.18
1478580001,11-07-2016 00:00,18:40:01,51,30.43,86,41.89,0,06:27:00,17:46:00,1.2
1478579703,11-07-2016 00:00,18:35:03,51,30.42,87,41.1,1.12,06:27:00,17:46:00,1.2
1478579402,11-07-2016 00:00,18:30:02,51,30.42,88,41.3,1.12,06:27:00,17:46:00,1.24
1478579101,11-07-2016 00:00,18:25:01,51,30.42,89,48.96,2.25,06:27:00,17:46:00,1.23
1478578802,11-07-2016 00:00,18:20:02,51,30.42,88,49.53,0,06:27:00,17:46:00,1.2
1478578502,11-07-2016 00:00,18:15:02,51,30.42,88,51.05,1.12,06:27:00,17:46:00,1.26
1478578202,11-07-2016 00:00,18:10:02,52,30.42,88,51.05,0,06:27:00,17:46:00,1.24
1478577902,11-07-2016 00:00,18:05:02,52,30.42,88,51.05,0,06:27:00,17:46:00,1.26
1478577602,11-07-2016 00:00,18:00:02,52,30.41,87,51.06,0,06:27:00,17:46:00,1.25
1478577303,11-07-2016 00:00,17:55:03,52,30.42,87,51.06,1.12,06:27:00,17:46:00,1.66
1478577004,11-07-2016 00:00,17:50:04,52,30.42,87,49.64,3.37,06:27:00,17:46:00,2.35
1478576702,11-07-2016 00:00,17:45:02,52,30.42,86,82.02,2.25,06:27:00,17:46:00,3.64
1478576408,11-07-2016 00:00,17:40:08,53,30.41,86,85.8,2.25,06:27:00,17:46:00,7.01
1478576101,11-07-2016 00:00,17:35:01,53,30.41,86,48.77,4.5,06:27:00,17:46:00,12.14
1478575802,11-07-2016 00:00,17:30:02,53,30.41,84,65.74,0,06:27:00,17:46:00,19.5
1478575502,11-07-2016 00:00,17:25:02,54,30.41,82,51.33,0,06:27:00,17:46:00,31.65
1478575203,11-07-2016 00:00,17:20:03,55,30.42,78,10.7,3.37,06:27:00,17:46:00,44.11
1478574905,11-07-2016 00:00,17:15:05,56,30.41,73,16.37,4.5,06:27:00,17:46:00,50.32
1478574605,11-07-2016 00:00,17:10:05,57,30.4,69,32.03,3.37,06:27:00,17:46:00,58.19
1478574302,11-07-2016 00:00,17:05:02,57,30.4,68,3.66,5.62,06:27:00,17:46:00,64.92
1478574002,11-07-2016 00:00,17:00:02,58,30.4,65,17.78,5.62,06:27:00,17:46:00,66.9
1478573704,11-07-2016 00:00,16:55:04,58,30.4,63,34.74,2.25,06:27:00,17:46:00,78.68
1478573404,11-07-2016 00:00,16:50:04,58,30.4,64,0.1,2.25,06:27:00,17:46:00,147.3
1478573106,11-07-2016 00:00,16:45:06,58,30.4,64,25.81,5.62,06:27:00,17:46:00,128.49
1478572802,11-07-2016 00:00,16:40:02,59,30.4,62,26.28,2.25,06:27:00,17:46:00,87.64
1478572502,11-07-2016 00:00,16:35:02,59,30.4,62,50.82,2.25,06:27:00,17:46:00,171.34
1478572201,11-07-2016 00:00,16:30:01,59,30.41,62,8.9,3.37,06:27:00,17:46:00,206.78
1478571901,11-07-2016 00:00,16:25:01,60,30.41,63,9.06,3.37,06:27:00,17:46:00,267.04
1478571601,11-07-2016 00:00,16:20:01,61,30.41,61,34.95,10.12,06:27:00,17:46:00,272.01
1478571302,11-07-2016 00:00,16:15:02,61,30.41,46,344.83,6.75,06:27:00,17:46:00,324.95
1478571004,11-07-2016 00:00,16:10:04,61,30.41,53,24.93,2.25,06:27:00,17:46:00,365.38
1478570702,11-07-2016 00:00,16:05:02,61,30.41,57,6.25,3.37,06:27:00,17:46:00,418.7
1478570401,11-07-2016 00:00,16:00:01,61,30.4,56,29.97,2.25,06:27:00,17:46:00,422.06
1478570104,11-07-2016 00:00,15:55:04,61,30.4,58,13.46,3.37,06:27:00,17:46:00,461.92
1478569802,11-07-2016 00:00,15:50:02,61,30.4,58,2.7,7.87,06:27:00,17:46:00,456.12
1478569502,11-07-2016 00:00,15:45:02,61,30.4,55,336.41,10.12,06:27:00,17:46:00,201.58
1478569203,11-07-2016 00:00,15:40:03,62,30.4,54,78.46,0,06:27:00,17:46:00,257.41
1478568902,11-07-2016 00:00,15:35:02,61,30.4,57,62.72,4.5,06:27:00,17:46:00,513.17
1478568602,11-07-2016 00:00,15:30:02,61,30.4,57,29.46,6.75,06:27:00,17:46:00,557.28
1478568302,11-07-2016 00:00,15:25:02,62,30.41,55,8.43,4.5,06:27:00,17:46:00,520.74
1478568002,11-07-2016 00:00,15:20:02,62,30.41,53,0.11,1.12,06:27:00,17:46:00,564.73
1478567701,11-07-2016 00:00,15:15:01,62,30.41,53,11.71,6.75,06:27:00,17:46:00,469.28
1478567401,11-07-2016 00:00,15:10:01,62,30.41,53,114.83,3.37,06:27:00,17:46:00,595.32
1478567102,11-07-2016 00:00,15:05:02,62,30.41,53,36.22,3.37,06:27:00,17:46:00,617.53
1478566801,11-07-2016 00:00,15:00:01,62,30.41,47,277.29,1.12,06:27:00,17:46:00,617
1478566508,11-07-2016 00:00,14:55:08,62,30.41,53,356.59,6.75,06:27:00,17:46:00,640.27
1478566202,11-07-2016 00:00,14:50:02,63,30.41,51,36.13,4.5,06:27:00,17:46:00,664.83
1478565902,11-07-2016 00:00,14:45:02,63,30.41,39,334.84,9,06:27:00,17:46:00,691.94
1478565602,11-07-2016 00:00,14:40:02,62,30.41,40,316.97,9,06:27:00,17:46:00,639.26
1478565302,11-07-2016 00:00,14:35:02,63,30.41,50,350.32,6.75,06:27:00,17:46:00,719.01
1478565003,11-07-2016 00:00,14:30:03,63,30.41,39,358.87,5.62,06:27:00,17:46:00,727.78
1478564704,11-07-2016 00:00,14:25:04,62,30.41,41,336.47,9,06:27:00,17:46:00,745.11
1478564401,11-07-2016 00:00,14:20:01,61,30.41,50,328.18,4.5,06:27:00,17:46:00,748.87
1478564105,11-07-2016 00:00,14:15:05,60,30.41,47,103.21,1.12,06:27:00,17:46:00,760.16
